File,Start Line,End Line,Api,Type,Tips
models/networks.py,820,820,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,822,822,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,824,824,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,830,830,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,832,832,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,834,834,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,845,845,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,847,847,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,849,849,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,851,851,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,858,858,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,862,862,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,877,877,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,879,879,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,881,881,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,883,883,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,891,891,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,893,893,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,895,895,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,897,897,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,905,905,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,907,907,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,909,909,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,911,911,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,919,919,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,921,921,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,923,923,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,925,925,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,935,935,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,943,943,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,949,949,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,951,951,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,953,953,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,955,955,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,963,963,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,965,965,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,967,967,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,969,969,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,977,977,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,979,979,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,981,981,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,983,983,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,990,990,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,992,992,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,994,994,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1023,1023,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1025,1025,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1027,1027,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1029,1029,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1040,1040,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1045,1045,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1046,1046,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1052,1052,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1053,1053,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1059,1059,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1060,1060,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1066,1066,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1067,1067,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1080,1080,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,1084,1084,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,1099,1099,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1101,1101,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1103,1103,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,1105,1105,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1113,1113,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1115,1115,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1117,1117,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,1119,1119,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1127,1127,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1129,1129,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1131,1131,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,1133,1133,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1141,1141,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1143,1143,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1145,1145,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,1147,1147,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1157,1157,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1165,1165,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1171,1171,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1173,1173,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,1175,1175,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1177,1177,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1185,1185,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1187,1187,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,1189,1189,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1191,1191,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1199,1199,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1201,1201,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,1203,1203,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1205,1205,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1212,1212,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1214,1214,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,1216,1216,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1246,1246,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1248,1248,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1250,1250,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1252,1252,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1263,1263,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1268,1268,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1269,1269,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1275,1275,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1276,1276,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1282,1282,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1283,1283,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1289,1289,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1290,1290,torch.cat,SUPPORTED,"The corresponding api of ""torch.cat"" is ""mindspore.ops.Concat"", will be converted to ""x2ms_adapter.cat"" by x2mindspore."
models/networks.py,1303,1303,torch.nn.Module,SUPPORTED,"The corresponding api of ""torch.nn.Module"" is ""mindspore.nn.Cell"", will be converted to ""nn.Cell"" by x2mindspore."
models/networks.py,1307,1307,torch.nn.BatchNorm2d,SUPPORTED,"The corresponding api of ""torch.nn.BatchNorm2d"" is ""mindspore.nn.BatchNorm2d"", will be converted to ""x2ms_adapter.nn.BatchNorm2d"" by x2mindspore."
models/networks.py,1322,1322,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1324,1324,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1326,1326,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,1328,1328,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1336,1336,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1338,1338,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1340,1340,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,1342,1342,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1350,1350,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1352,1352,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1354,1354,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,1356,1356,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1364,1364,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1366,1366,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1368,1368,torch.nn.AvgPool2d,SUPPORTED,"The corresponding api of ""torch.nn.AvgPool2d"" is ""mindspore.nn.AvgPool2d"", will be converted to ""x2ms_adapter.nn.AvgPool2d"" by x2mindspore."
models/networks.py,1370,1370,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1380,1380,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1388,1388,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1394,1394,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1396,1396,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,1398,1398,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1400,1400,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1408,1408,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
models/networks.py,1410,1410,torch.nn.Upsample,SUPPORTED,"The corresponding api of ""torch.nn.Upsample"" is ""mindspore.nn.ResizeBilinear"", will be converted to ""x2ms_adapter.nn.Upsample"" by x2mindspore."
models/networks.py,1412,1412,torch.nn.Conv2d,SUPPORTED,"The corresponding api of ""torch.nn.Conv2d"" is ""mindspore.nn.Conv2d"", will be converted to ""x2ms_adapter.nn.Conv2d"" by x2mindspore."
models/networks.py,1414,1414,torch.nn.ReLU,SUPPORTED,"The corresponding api of ""torch.nn.ReLU"" is ""mindspore.nn.ReLU"", will be converted to ""x2ms_adapter.nn.ReLU"" by x2mindspore."
models/networks.py,1422,1422,torch.nn.Sequential,SUPPORTED,"The corresponding api of ""torch.nn.Sequential"" is ""mindspore.nn.SequentialCell"", will be converted to ""x2ms_adapter.nn.Sequential"" by x2mindspore."
